lr-Adam,step,train_loss,epoch,val_Class_Accuracy,val_No_Obj_Accuracy,val_Obj_Accuracy,test_Class_Accuracy,test_No_Obj_Accuracy,test_Obj_Accuracy
2.0423291792006875e-05,49,,,,,,,,
,49,41.793540954589844,0,,,,,,
3.105930382466696e-05,99,,,,,,,,
,99,32.20330047607422,0,,,,,,
4.169531585732703e-05,149,,,,,,,,
,149,27.28003692626953,0,,,,,,
5.2331327889987105e-05,199,,,,,,,,
,199,24.54239273071289,0,,,,,,
6.296733992264718e-05,249,,,,,,,,
,249,20.57156753540039,0,,,,,,
7.360335195530726e-05,299,,,,,,,,
,299,18.300405502319336,0,,,,,,
8.423936398796733e-05,349,,,,,,,,
,349,18.48307228088379,0,,,,,,
9.487537602062742e-05,399,,,,,,,,
,399,17.208484649658203,0,,,,,,
0.00010551138805328749,449,,,,,,,,
,449,15.371238708496094,0,,,,,,
0.00011614740008594758,499,,,,,,,,
,499,15.362476348876953,0,,,,,,
0.00012678341211860765,549,,,,,,,,
,549,14.122435569763184,0,,,,,,
0.00013741942415126774,599,,,,,,,,
,599,15.446758270263672,0,,,,,,
0.00014805543618392778,649,,,,,,,,
,649,13.714587211608887,0,,,,,,
0.00015869144821658787,699,,,,,,,,
,699,13.653181076049805,0,,,,,,
0.00016932746024924796,749,,,,,,,,
,749,15.161913871765137,0,,,,,,
0.00017996347228190805,799,,,,,,,,
,799,14.26641845703125,0,,,,,,
0.00019059948431456811,849,,,,,,,,
,849,13.534213066101074,0,,,,,,
0.00020123549634722818,899,,,,,,,,
,899,14.745277404785156,0,,,,,,
,930,,0,34.036380767822266,98.38533782958984,4.390015125274658,,,
0.00021187150837988827,949,,,,,,,,
,949,12.736913681030273,1,,,,,,
0.00022250752041254833,999,,,,,,,,
,999,14.45666217803955,1,,,,,,
0.00023314353244520842,1049,,,,,,,,
,1049,13.560482025146484,1,,,,,,
0.0002437795444778685,1099,,,,,,,,
,1099,14.310694694519043,1,,,,,,
0.0002544155565105286,1149,,,,,,,,
,1149,12.727107048034668,1,,,,,,
0.0002650515685431887,1199,,,,,,,,
,1199,12.12899398803711,1,,,,,,
0.0002756875805758488,1249,,,,,,,,
,1249,11.19482421875,1,,,,,,
0.0002863235926085088,1299,,,,,,,,
,1299,12.401840209960938,1,,,,,,
0.0002969596046411689,1349,,,,,,,,
,1349,12.047752380371094,1,,,,,,
0.000307595616673829,1399,,,,,,,,
,1399,14.425779342651367,1,,,,,,
0.0003182316287064891,1449,,,,,,,,
,1449,12.061227798461914,1,,,,,,
0.0003288676407391491,1499,,,,,,,,
,1499,12.677921295166016,1,,,,,,
0.0003395036527718092,1549,,,,,,,,
,1549,11.377644538879395,1,,,,,,
0.0003501396648044693,1599,,,,,,,,
,1599,11.950766563415527,1,,,,,,
0.00036077567683712934,1649,,,,,,,,
,1649,11.66317367553711,1,,,,,,
0.0003714116888697895,1699,,,,,,,,
,1699,11.576204299926758,1,,,,,,
0.0003820477009024495,1749,,,,,,,,
,1749,13.278295516967773,1,,,,,,
0.00039268371293510956,1799,,,,,,,,
,1799,12.346551895141602,1,,,,,,
0.0004033197249677697,1849,,,,,,,,
,1849,12.154581069946289,1,,,,,,
,1861,,1,38.713069915771484,99.95481872558594,0.4359849691390991,,,
0.00041395573700042974,1899,,,,,,,,
,1899,13.030494689941406,2,,,,,,
0.0004245917490330899,1949,,,,,,,,
,1949,12.164275169372559,2,,,,,,
0.0004352277610657499,1999,,,,,,,,
,1999,11.657991409301758,2,,,,,,
0.00044586377309841,2049,,,,,,,,
,2049,11.404568672180176,2,,,,,,
0.0004564997851310701,2099,,,,,,,,
,2099,11.719694137573242,2,,,,,,
0.00046713579716373013,2149,,,,,,,,
,2149,11.226491928100586,2,,,,,,
0.0004777718091963902,2199,,,,,,,,
,2199,12.773077011108398,2,,,,,,
0.0004884078212290503,2249,,,,,,,,
,2249,11.774730682373047,2,,,,,,
0.0004990438332617104,2299,,,,,,,,
,2299,13.460297584533691,2,,,,,,
0.0005096798452943705,2349,,,,,,,,
,2349,10.133102416992188,2,,,,,,
0.0005203158573270305,2399,,,,,,,,
,2399,10.095541000366211,2,,,,,,
0.0005309518693596906,2449,,,,,,,,
,2449,10.813549041748047,2,,,,,,
0.0005415878813923508,2499,,,,,,,,
,2499,10.348770141601562,2,,,,,,
0.0005522238934250107,2549,,,,,,,,
,2549,13.083385467529297,2,,,,,,
0.0005628599054576708,2599,,,,,,,,
,2599,10.438724517822266,2,,,,,,
0.0005734959174903309,2649,,,,,,,,
,2649,10.299633026123047,2,,,,,,
0.0005841319295229909,2699,,,,,,,,
,2699,10.764060974121094,2,,,,,,
0.0005947679415556511,2749,,,,,,,,
,2749,11.235628128051758,2,,,,,,
,2792,,2,41.71976089477539,99.15007781982422,12.931382179260254,,,
0.0006054039535883112,2799,,,,,,,,
,2799,11.248025894165039,3,,,,,,
0.0006160399656209712,2849,,,,,,,,
,2849,11.774252891540527,3,,,,,,
0.0006266759776536313,2899,,,,,,,,
,2899,11.345783233642578,3,,,,,,
0.0006373119896862914,2949,,,,,,,,
,2949,11.447604179382324,3,,,,,,
0.0006479480017189516,2999,,,,,,,,
,2999,11.54949951171875,3,,,,,,
0.0006585840137516115,3049,,,,,,,,
,3049,11.654598236083984,3,,,,,,
0.0006692200257842716,3099,,,,,,,,
,3099,11.31016731262207,3,,,,,,
0.0006798560378169317,3149,,,,,,,,
,3149,10.654022216796875,3,,,,,,
0.0006904920498495917,3199,,,,,,,,
,3199,10.36788272857666,3,,,,,,
0.0007011280618822519,3249,,,,,,,,
,3249,9.717353820800781,3,,,,,,
0.000711764073914912,3299,,,,,,,,
,3299,11.267024993896484,3,,,,,,
0.000722400085947572,3349,,,,,,,,
,3349,10.511140823364258,3,,,,,,
0.0007330360979802321,3399,,,,,,,,
,3399,10.003693580627441,3,,,,,,
0.0007436721100128922,3449,,,,,,,,
,3449,10.25918197631836,3,,,,,,
0.0007543081220455522,3499,,,,,,,,
,3499,10.299049377441406,3,,,,,,
0.0007649441340782123,3549,,,,,,,,
,3549,10.34618091583252,3,,,,,,
0.0007755801461108724,3599,,,,,,,,
,3599,10.210347175598145,3,,,,,,
0.0007862161581435324,3649,,,,,,,,
,3649,10.960135459899902,3,,,,,,
0.0007968521701761925,3699,,,,,,,,
,3699,8.470357894897461,3,,,,,,
,3723,,3,47.00416946411133,97.92009735107422,27.578351974487305,,,
0.0008074881822088527,3749,,,,,,,,
,3749,9.922452926635742,4,,,,,,
0.0008181241942415127,3799,,,,,,,,
,3799,10.714583396911621,4,,,,,,
0.0008287602062741728,3849,,,,,,,,
,3849,10.740737915039062,4,,,,,,
0.0008393962183068329,3899,,,,,,,,
,3899,10.298208236694336,4,,,,,,
0.0008500322303394928,3949,,,,,,,,
,3949,11.108134269714355,4,,,,,,
0.000860668242372153,3999,,,,,,,,
,3999,11.98770523071289,4,,,,,,
0.0008713042544048131,4049,,,,,,,,
,4049,10.325138092041016,4,,,,,,
0.0008819402664374731,4099,,,,,,,,
,4099,9.377076148986816,4,,,,,,
0.0008925762784701332,4149,,,,,,,,
,4149,9.621129989624023,4,,,,,,
0.0009032122905027933,4199,,,,,,,,
,4199,9.753311157226562,4,,,,,,
0.0009138483025354535,4249,,,,,,,,
,4249,10.889524459838867,4,,,,,,
0.0009244843145681135,4299,,,,,,,,
,4299,10.563461303710938,4,,,,,,
0.0009351203266007736,4349,,,,,,,,
,4349,10.693709373474121,4,,,,,,
0.0009457563386334336,4399,,,,,,,,
,4399,10.011602401733398,4,,,,,,
0.0009563923506660936,4449,,,,,,,,
,4449,9.525297164916992,4,,,,,,
0.0009670283626987538,4499,,,,,,,,
,4499,11.192440032958984,4,,,,,,
0.000977664374731414,4549,,,,,,,,
,4549,9.000885009765625,4,,,,,,
0.000988300386764074,4599,,,,,,,,
,4599,11.26694393157959,4,,,,,,
0.000998936398796734,4649,,,,,,,,
,4649,10.709949493408203,4,,,,,,
,4654,,4,49.312374114990234,98.93885040283203,22.053403854370117,,,
0.0009986191345711217,4699,,,,,,,,
,4699,9.642878532409668,5,,,,,,
0.0009970848396501457,4749,,,,,,,,
,4749,9.391376495361328,5,,,,,,
0.00099555054472917,4799,,,,,,,,
,4799,10.2986421585083,5,,,,,,
0.000994016249808194,4849,,,,,,,,
,4849,10.884024620056152,5,,,,,,
0.000992481954887218,4899,,,,,,,,
,4899,9.819062232971191,5,,,,,,
0.000990947659966242,4949,,,,,,,,
,4949,8.74731731414795,5,,,,,,
0.0009894133650452663,4999,,,,,,,,
,4999,9.320060729980469,5,,,,,,
0.0009878790701242904,5049,,,,,,,,
,5049,8.67153263092041,5,,,,,,
0.0009863447752033144,5099,,,,,,,,
,5099,9.527701377868652,5,,,,,,
0.0009848104802823384,5149,,,,,,,,
,5149,9.71085262298584,5,,,,,,
0.0009832761853613627,5199,,,,,,,,
,5199,9.276769638061523,5,,,,,,
0.0009817418904403867,5249,,,,,,,,
,5249,11.514148712158203,5,,,,,,
0.0009802075955194108,5299,,,,,,,,
,5299,8.510364532470703,5,,,,,,
0.0009786733005984348,5349,,,,,,,,
,5349,10.103277206420898,5,,,,,,
0.000977139005677459,5399,,,,,,,,
,5399,10.205718994140625,5,,,,,,
0.0009756047107564831,5449,,,,,,,,
,5449,8.763035774230957,5,,,,,,
0.0009740704158355071,5499,,,,,,,,
,5499,8.431753158569336,5,,,,,,
0.0009725361209145313,5549,,,,,,,,
,5549,10.012922286987305,5,,,,,,
,5585,,5,52.44327163696289,98.4035873413086,29.96799087524414,,,
0.0009710018259935553,5599,,,,,,,,
,5599,9.03849983215332,6,,,,,,
0.0009694675310725795,5649,,,,,,,,
,5649,9.3062744140625,6,,,,,,
0.0009679332361516035,5699,,,,,,,,
,5699,8.714445114135742,6,,,,,,
0.0009663989412306277,5749,,,,,,,,
,5749,8.722567558288574,6,,,,,,
0.0009648646463096517,5799,,,,,,,,
,5799,8.636210441589355,6,,,,,,
0.0009633303513886758,5849,,,,,,,,
,5849,10.439846992492676,6,,,,,,
0.0009617960564676999,5899,,,,,,,,
,5899,9.100038528442383,6,,,,,,
0.0009602617615467239,5949,,,,,,,,
,5949,8.732240676879883,6,,,,,,
0.0009587274666257481,5999,,,,,,,,
,5999,9.725534439086914,6,,,,,,
0.0009571931717047722,6049,,,,,,,,
,6049,11.983292579650879,6,,,,,,
0.0009556588767837962,6099,,,,,,,,
,6099,13.376033782958984,6,,,,,,
0.0009541245818628203,6149,,,,,,,,
,6149,13.431224822998047,6,,,,,,
0.0009525902869418444,6199,,,,,,,,
,6199,13.283164978027344,6,,,,,,
0.0009510559920208686,6249,,,,,,,,
,6249,14.260026931762695,6,,,,,,
0.0009495216970998926,6299,,,,,,,,
,6299,17.062509536743164,6,,,,,,
0.0009479874021789167,6349,,,,,,,,
,6349,12.883295059204102,6,,,,,,
0.0009464531072579408,6399,,,,,,,,
,6399,13.269647598266602,6,,,,,,
0.0009449188123369649,6449,,,,,,,,
,6449,11.722539901733398,6,,,,,,
0.000943384517415989,6499,,,,,,,,
,6499,14.239466667175293,6,,,,,,
,6516,,6,37.895084381103516,98.40135192871094,14.969505310058594,,,
0.000941850222495013,6549,,,,,,,,
,6549,13.019463539123535,7,,,,,,
0.0009403159275740372,6599,,,,,,,,
,6599,10.982376098632812,7,,,,,,
0.0009387816326530613,6649,,,,,,,,
,6649,12.754545211791992,7,,,,,,
0.0009372473377320853,6699,,,,,,,,
,6699,10.932631492614746,7,,,,,,
0.0009357130428111094,6749,,,,,,,,
,6749,11.22601318359375,7,,,,,,
0.0009341787478901335,6799,,,,,,,,
,6799,10.8142671585083,7,,,,,,
0.0009326444529691576,6849,,,,,,,,
,6849,10.102248191833496,7,,,,,,
0.0009311101580481817,6899,,,,,,,,
,6899,9.68876838684082,7,,,,,,
0.0009295758631272058,6949,,,,,,,,
,6949,10.71281909942627,7,,,,,,
0.0009280415682062299,6999,,,,,,,,
,6999,10.797977447509766,7,,,,,,
0.0009265072732852539,7049,,,,,,,,
,7049,10.232128143310547,7,,,,,,
0.0009249729783642781,7099,,,,,,,,
,7099,10.111966133117676,7,,,,,,
0.0009234386834433021,7149,,,,,,,,
,7149,11.116811752319336,7,,,,,,
0.0009219043885223263,7199,,,,,,,,
,7199,9.786109924316406,7,,,,,,
0.0009203700936013503,7249,,,,,,,,
,7249,11.508852005004883,7,,,,,,
0.0009188357986803744,7299,,,,,,,,
,7299,9.249984741210938,7,,,,,,
0.0009173015037593985,7349,,,,,,,,
,7349,9.182065963745117,7,,,,,,
0.0009157672088384226,7399,,,,,,,,
,7399,9.869787216186523,7,,,,,,
,7447,,7,52.337867736816406,97.58479309082031,38.27125930786133,,,
0.0009142329139174467,7449,,,,,,,,
,7449,9.380891799926758,8,,,,,,
0.0009126986189964708,7499,,,,,,,,
,7499,10.149229049682617,8,,,,,,
0.0009111643240754949,7549,,,,,,,,
,7549,8.738560676574707,8,,,,,,
0.000909630029154519,7599,,,,,,,,
,7599,9.640800476074219,8,,,,,,
0.000908095734233543,7649,,,,,,,,
,7649,11.031254768371582,8,,,,,,
0.0009065614393125672,7699,,,,,,,,
,7699,9.091301918029785,8,,,,,,
0.0009050271443915912,7749,,,,,,,,
,7749,8.08491325378418,8,,,,,,
0.0009034928494706154,7799,,,,,,,,
,7799,9.202735900878906,8,,,,,,
0.0009019585545496394,7849,,,,,,,,
,7849,8.949419021606445,8,,,,,,
0.0009004242596286635,7899,,,,,,,,
,7899,10.172945022583008,8,,,,,,
0.0008988899647076876,7949,,,,,,,,
,7949,9.297365188598633,8,,,,,,
0.0008973556697867117,7999,,,,,,,,
,7999,11.70292854309082,8,,,,,,
0.0008958213748657358,8049,,,,,,,,
,8049,9.144013404846191,8,,,,,,
0.0008942870799447599,8099,,,,,,,,
,8099,9.014244079589844,8,,,,,,
0.000892752785023784,8149,,,,,,,,
,8149,9.292816162109375,8,,,,,,
0.0008912184901028081,8199,,,,,,,,
,8199,8.663104057312012,8,,,,,,
0.0008896841951818321,8249,,,,,,,,
,8249,9.065000534057617,8,,,,,,
0.0008881499002608563,8299,,,,,,,,
,8299,8.19888687133789,8,,,,,,
0.0008866156053398803,8349,,,,,,,,
,8349,9.0007963180542,8,,,,,,
,8378,,8,48.824981689453125,98.78845977783203,32.28089141845703,,,
0.0008850813104189045,8399,,,,,,,,
,8399,7.954417705535889,9,,,,,,
0.0008835470154979285,8449,,,,,,,,
,8449,7.988308906555176,9,,,,,,
0.0008820127205769527,8499,,,,,,,,
,8499,8.323875427246094,9,,,,,,
0.0008804784256559767,8549,,,,,,,,
,8549,8.595306396484375,9,,,,,,
0.0008789441307350008,8599,,,,,,,,
,8599,8.776150703430176,9,,,,,,
0.0008774098358140249,8649,,,,,,,,
,8649,8.804454803466797,9,,,,,,
0.000875875540893049,8699,,,,,,,,
,8699,9.208257675170898,9,,,,,,
0.0008743412459720731,8749,,,,,,,,
,8749,7.741140365600586,9,,,,,,
0.0008728069510510971,8799,,,,,,,,
,8799,8.77823543548584,9,,,,,,
0.0008712726561301212,8849,,,,,,,,
,8849,8.699748992919922,9,,,,,,
0.0008697383612091454,8899,,,,,,,,
,8899,8.007742881774902,9,,,,,,
0.0008682040662881694,8949,,,,,,,,
,8949,8.225622177124023,9,,,,,,
0.0008666697713671936,8999,,,,,,,,
,8999,9.625051498413086,9,,,,,,
0.0008651354764462176,9049,,,,,,,,
,9049,10.042776107788086,9,,,,,,
0.0008636011815252418,9099,,,,,,,,
,9099,8.189826965332031,9,,,,,,
0.0008620668866042658,9149,,,,,,,,
,9149,8.813005447387695,9,,,,,,
0.0008605325916832898,9199,,,,,,,,
,9199,7.718301773071289,9,,,,,,
0.000858998296762314,9249,,,,,,,,
,9249,7.777083396911621,9,,,,,,
0.0008574640018413381,9299,,,,,,,,
,9299,8.264970779418945,9,,,,,,
,9309,,9,49.31266403198242,97.51016998291016,39.7314338684082,,,
0.0008559297069203622,9349,,,,,,,,
,9349,8.530170440673828,10,,,,,,
0.0008543954119993862,9399,,,,,,,,
,9399,8.193733215332031,10,,,,,,
0.0008528611170784103,9449,,,,,,,,
,9449,7.91511344909668,10,,,,,,
0.0008513268221574345,9499,,,,,,,,
,9499,8.828020095825195,10,,,,,,
0.0008497925272364585,9549,,,,,,,,
,9549,8.68632698059082,10,,,,,,
0.0008482582323154826,9599,,,,,,,,
,9599,8.129377365112305,10,,,,,,
0.0008467239373945067,9649,,,,,,,,
,9649,9.286151885986328,10,,,,,,
0.0008451896424735309,9699,,,,,,,,
,9699,7.597414016723633,10,,,,,,
0.0008436553475525549,9749,,,,,,,,
,9749,8.479394912719727,10,,,,,,
0.0008421210526315789,9799,,,,,,,,
,9799,7.812786102294922,10,,,,,,
0.0008405867577106031,9849,,,,,,,,
,9849,7.581808567047119,10,,,,,,
0.0008390524627896271,9899,,,,,,,,
,9899,7.624773979187012,10,,,,,,
0.0008375181678686513,9949,,,,,,,,
,9949,8.681767463684082,10,,,,,,
0.0008359838729476753,9999,,,,,,,,
,9999,9.01921558380127,10,,,,,,
0.0008344495780266994,10049,,,,,,,,
,10049,7.623743534088135,10,,,,,,
0.0008329152831057236,10099,,,,,,,,
,10099,8.370643615722656,10,,,,,,
0.0008313809881847476,10149,,,,,,,,
,10149,8.810567855834961,10,,,,,,
0.0008298466932637717,10199,,,,,,,,
,10199,7.906811237335205,10,,,,,,
,10240,,10,58.73320007324219,98.36672973632812,43.86317825317383,,,
0.0008283123983427958,10249,,,,,,,,
,10249,7.711526870727539,11,,,,,,
0.00082677810342182,10299,,,,,,,,
,10299,7.629940509796143,11,,,,,,
0.000825243808500844,10349,,,,,,,,
,10349,7.93765926361084,11,,,,,,
0.000823709513579868,10399,,,,,,,,
,10399,7.358082294464111,11,,,,,,
0.0008221752186588922,10449,,,,,,,,
,10449,8.357658386230469,11,,,,,,
0.0008206409237379162,10499,,,,,,,,
,10499,7.992335796356201,11,,,,,,
0.0008191066288169404,10549,,,,,,,,
,10549,7.913508415222168,11,,,,,,
0.0008175723338959644,10599,,,,,,,,
,10599,8.826325416564941,11,,,,,,
0.0008160380389749885,10649,,,,,,,,
,10649,8.220987319946289,11,,,,,,
0.0008145037440540126,10699,,,,,,,,
,10699,7.583888530731201,11,,,,,,
0.0008129694491330367,10749,,,,,,,,
,10749,8.710428237915039,11,,,,,,
0.0008114351542120608,10799,,,,,,,,
,10799,7.558890342712402,11,,,,,,
0.0008099008592910849,10849,,,,,,,,
,10849,8.5241117477417,11,,,,,,
0.000808366564370109,10899,,,,,,,,
,10899,7.419134616851807,11,,,,,,
0.0008068322694491331,10949,,,,,,,,
,10949,8.119670867919922,11,,,,,,
0.0008052979745281571,10999,,,,,,,,
,10999,8.750336647033691,11,,,,,,
0.0008037636796071813,11049,,,,,,,,
,11049,8.493049621582031,11,,,,,,
0.0008022293846862053,11099,,,,,,,,
,11099,7.806115627288818,11,,,,,,
0.0008006950897652295,11149,,,,,,,,
,11149,8.696571350097656,11,,,,,,
,11171,,11,59.68318557739258,98.78831481933594,40.62678527832031,,,
0.0007991607948442535,11199,,,,,,,,
,11199,9.026654243469238,12,,,,,,
0.0007976264999232775,11249,,,,,,,,
,11249,7.336430549621582,12,,,,,,
0.0007960922050023017,11299,,,,,,,,
,11299,7.934709072113037,12,,,,,,
0.0007945579100813258,11349,,,,,,,,
,11349,8.231668472290039,12,,,,,,
0.0007930236151603499,11399,,,,,,,,
,11399,8.693264961242676,12,,,,,,
0.000791489320239374,11449,,,,,,,,
,11449,8.31839370727539,12,,,,,,
0.000789955025318398,11499,,,,,,,,
,11499,8.396495819091797,12,,,,,,
0.0007884207303974222,11549,,,,,,,,
,11549,7.86476993560791,12,,,,,,
0.0007868864354764462,11599,,,,,,,,
,11599,8.127847671508789,12,,,,,,
0.0007853521405554704,11649,,,,,,,,
,11649,8.10583782196045,12,,,,,,
0.0007838178456344944,11699,,,,,,,,
,11699,7.455286979675293,12,,,,,,
0.0007822835507135186,11749,,,,,,,,
,11749,6.625180721282959,12,,,,,,
0.0007807492557925426,11799,,,,,,,,
,11799,7.880921363830566,12,,,,,,
0.0007792149608715666,11849,,,,,,,,
,11849,6.8149094581604,12,,,,,,
0.0007776806659505908,11899,,,,,,,,
,11899,7.55910587310791,12,,,,,,
0.0007761463710296149,11949,,,,,,,,
,11949,8.086930274963379,12,,,,,,
0.000774612076108639,11999,,,,,,,,
,11999,8.00927448272705,12,,,,,,
0.000773077781187663,12049,,,,,,,,
,12049,8.431760787963867,12,,,,,,
0.0007715434862666871,12099,,,,,,,,
,12099,8.504180908203125,12,,,,,,
,12102,,12,63.36716842651367,98.4872055053711,44.55659103393555,,,
0.0007700091913457113,12149,,,,,,,,
,12149,6.77031135559082,13,,,,,,
0.0007684748964247353,12199,,,,,,,,
,12199,7.869239807128906,13,,,,,,
0.0007669406015037595,12249,,,,,,,,
,12249,7.782832145690918,13,,,,,,
0.0007654063065827835,12299,,,,,,,,
,12299,6.790237903594971,13,,,,,,
0.0007638720116618077,12349,,,,,,,,
,12349,7.5805344581604,13,,,,,,
0.0007623377167408317,12399,,,,,,,,
,12399,6.977087497711182,13,,,,,,
0.0007608034218198557,12449,,,,,,,,
,12449,7.587784767150879,13,,,,,,
0.0007592691268988799,12499,,,,,,,,
,12499,7.530162334442139,13,,,,,,
0.0007577348319779039,12549,,,,,,,,
,12549,7.214160442352295,13,,,,,,
0.0007562005370569281,12599,,,,,,,,
,12599,7.905722141265869,13,,,,,,
0.0007546662421359521,12649,,,,,,,,
,12649,7.592216491699219,13,,,,,,
